specobjid,z,z_noqso,snMedian,run2d,ra,dec,plate,mjd,fiberid
7557111750711025664,0.03432718,0.03432718,51.46335,v5_10_0,225.69135,53.512178,6712,56421,260
1009979539142502400,0.04288416,0,51.46083,26,133.9187,44.827348,897,52605,172
2283328098789255168,0.01543562,0,51.4576,26,207.68205,33.632608,2028,53818,11
2016528586168625152,0.009522244,0,51.45709,26,193.46177,9.7096608,1791,54266,152
2519804194236426240,0.02459086,0,51.4549,26,192.26046,26.893135,2238,54205,146
1799340109502375936,0.0323363,0,51.44883,26,156.78246,11.010723,1598,53033,553
933482936601176064,0.02987675,0,51.43837,26,131.42339,41.282856,829,52296,407
2283480106271795200,0.02626025,0,51.43766,26,207.5859,35.475913,2028,53818,564
863585057539909632,0.03357201,0,51.43719,26,143.48701,51.529088,767,52252,72
2937592229058865152,0.02435577,0,51.43378,26,181.36632,20.308756,2609,54476,434
2478134347761215488,0.0297227,0,51.43321,26,244.66505,15.55838,2201,53904,104
1812747831031654400,0.02121652,0,51.43162,26,178.86959,11.968366,1610,53144,178
2523302564754122752,0.02621074,0,51.43013,26,195.47388,27.624451,2241,54169,585
2476017232283461632,0.03690049,0,51.43008,26,241.56679,18.249955,2199,53556,594
4162548801372921856,0.05330184,0.05330184,51.42973,v5_10_0,128.28273,50.166861,3697,55290,352
4545427068309970944,0.03277184,0.03277184,51.42135,v5_10_0,209.7563,0.24123198,4037,55631,615
2918384580555728896,0.01909202,0,51.41581,26,157.58735,15.192148,2592,54178,189
1019076074354534400,0.004795756,0,51.41153,26,158.13282,54.401044,905,52643,497
3166036938062850048,1.100488E-06,0,51.41118,26,284.88635,18.547769,2812,54639,23
624906097274152960,0.04759271,0,51.40912,26,143.97164,54.4771,555,52266,115
2967900260468287488,0.06677457,0,51.40875,26,36.161373,-0.79924401,2636,54082,102
2179906377625921536,0.02116145,0,51.40653,26,138.7486,29.730245,1936,53330,597
3133522728032692224,0.05647463,0,51.39486,26,208.29064,24.37701,2783,54524,521
4287469818704011264,0.02946098,0.02946098,51.39025,v5_10_0,127.93746,41.435037,3808,55513,156
828758300903368704,0.0252445,0,51.38934,26,333.44385,13.790741,736,52210,349
2522161815635388416,0.02383802,0,51.38029,26,194.62585,28.014749,2240,53823,531
7980485853771177984,0.04496539,0.04496539,51.37763,v5_10_0,157.89785,56.920388,7088,56657,390
1875814441044436992,0.01076766,0,51.37671,26,49.688174,41.488756,1666,52991,237
403208261714601984,0.03001585,0,51.37357,26,262.86588,56.739545,358,51818,495
403174451732047872,0.01116178,0,51.37281,26,262.0059,57.521827,358,51818,372
551806160559171584,0.04072253,0,51.37278,26,164.79239,67.037808,490,51929,419
2522034547164473344,0.01886249,0,51.36846,26,194.80711,27.402573,2240,53823,68
393002317911189504,0.01037209,0,51.36812,26,253.01522,63.115797,349,51699,230
4572505561287860224,0.03505538,0.03505538,51.36564,v5_10_0,248.46733,20.883089,4061,55362,822
7520040616333385728,0.08620131,0.08620131,51.35073,v5_10_0,192.17448,55.06231,6679,56401,564
2069568738809636864,0.01295681,0,51.34706,26,210.88126,35.025312,1838,53467,599
458396598636931072,0.02087685,0,51.34527,26,38.381528,1.1398922,407,51820,565
1029194606295672832,0.02419563,0,51.34159,26,208.55939,-1.4364804,914,52721,444
3105346093286713344,0.05520906,0,51.34157,26,212.65415,18.938639,2758,54523,415
1792545401799206912,0.02144107,0,51.33584,26,139.89513,33.888093,1592,52990,410
961557043162933248,0.02312038,0,51.33379,26,206.01991,3.9056427,854,52373,140
2256455208613734400,0.02196526,0,51.32839,26,183.59621,32.414642,2004,53737,552
5200708785014808576,0.0342555,0.0342555,51.3274,v5_10_0,171.57193,35.340176,4619,55599,644
1673248115357935616,0.008528431,0,51.32655,26,354.13104,0.297275,1486,52993,585
2793389348387579904,0.04683475,0,51.32514,26,163.28852,23.021892,2481,54086,115
2832796397483354112,0.03394591,0,51.3224,26,236.17647,11.492267,2516,54241,117
672277727650277376,0.03859846,0,51.32151,26,172.42057,65.216829,597,52059,420
9973236892966035456,1.212886,1.212886,51.32138,v5_10_0,130.18508,36.557735,8858,57450,56
3240363646303365120,0.04292946,0,51.30449,26,22.659138,-10.763484,2878,54465,86
1969332584051664896,0.03352316,0,51.30344,26,161.51844,14.397129,1749,53357,486
4594880348085526528,0.04849817,0.04849817,51.30102,v5_10_0,320.50226,5.1757441,4081,55365,301
1918569228705753088,0.03792289,0,51.29388,26,211.52801,12.503783,1704,53178,130
783704162671028224,0.04547248,0,51.28908,26,19.726971,-0.68322151,696,52209,283
1528004004406126592,0.02385171,0,51.28299,26,154.48836,41.114302,1357,53034,574
1415313681775880192,1.751245E-05,0,51.2828,26,70.646704,25.334588,1257,52944,209
1874747914513836032,0.05056941,0,51.27971,26,50.174944,42.520066,1665,52976,453
517975836956059648,0.01821727,0,51.2787,26,50.169985,-7.3944148,460,51924,225
1468308218911418368,0.01109494,0,51.27704,26,144.53289,9.5239211,1304,52993,490
808515742013089792,0.05925173,0,51.27192,26,332.07009,-7.4886042,718,52206,435
3185256675925846016,0.0365321,0,51.27019,26,254.48004,27.699365,2829,54623,312
2283474883591563264,0.0210967,0,51.26922,26,207.6629,35.038311,2028,53818,545
463948315004790784,0.03862307,0,51.26603,26,46.884603,-0.96452576,412,52254,282
1533651371272726528,0.05767728,0,51.2651,26,164.61845,43.960526,1362,53050,639
1468201016527710208,0.01076986,0,51.2535,26,144.64356,8.8878996,1304,52993,100
2017753717066983424,0.009282656,0,51.24956,26,193.76191,8.0655501,1792,54270,513
6036122673876017152,0.02137403,0.02137403,51.24631,v5_10_0,165.80398,11.076772,5361,55973,630
6052873184004251648,0.003349879,0.003349879,51.23507,v5_10_0,174.55445,12.11234,5376,55987,128
654148435158525952,0.03941625,0,51.23372,26,167.7734,3.7493324,581,52356,2
4588178549618221056,0.05186214,0.05186214,51.22766,v5_10_0,248.23029,11.710681,4075,55352,496
4561206979381403648,0.06791998,0.06791998,51.21954,v5_10_0,195.63525,0.34516034,4051,55337,678
1184523709185026048,0.01832281,0,51.21695,26,232.43759,42.918656,1052,52466,280
1874663801874311168,0.01337575,0,51.20853,26,50.255849,41.434471,1665,52976,147
517967865496758272,0.009040033,0,51.20544,26,50.572796,-7.0906822,460,51924,196
552894677288773632,0.06449084,0,51.20513,26,168.82419,65.977033,491,51942,283
2069570113199171584,0.01269403,0,51.20411,26,210.94651,35.741678,1838,53467,604
399815443205875712,0.02999563,0,51.19227,26,257.95745,57.589522,355,51788,440
457277571617286144,0.02499437,0,51.19067,26,37.04044,0.79904344,406,51876,590
2016615997343033344,0.03885947,0,51.18967,26,192.86927,9.9227095,1791,54266,470
609181976334723072,0.06252784,0,51.18866,26,113.59926,31.774498,541,51959,255
1533604916906452992,0.037776,0,51.18407,26,163.65374,43.016371,1362,53050,470
1030259203765200896,0.02483827,0,51.18,26,210.15503,-2.8578207,915,52443,221
506810021229651968,0.1166633,0,51.17795,26,137.47465,56.001732,450,51908,564
3139017812756948992,0.01812948,0,51.1771,26,219.72952,20.506713,2788,54553,32
989815866252093440,0.03383701,0,51.17698,26,172.71087,52.207695,879,52365,545
392990498161190912,0.02254779,0,51.17557,26,253.88911,63.242126,349,51699,187
2009835586914904064,0.004465318,0,51.17118,26,132.29921,60.221198,1785,54439,379
1533598869592500224,0.0591434,0,51.16665,26,163.10011,43.418371,1362,53050,448
6177969019858952192,0.04422592,0.04422592,51.16553,v5_10_0,227.2865,9.0391457,5487,55982,568
506794078311049216,0.04777069,0,51.164,26,136.98407,55.537911,450,51908,506
2403901093797980160,0.01341789,0,51.16272,26,217.05618,25.947424,2135,53827,381
5488802273277485056,0.03178841,0.03178841,51.16222,v5_10_0,152.5693,6.3190891,4875,55677,146
2582868874751928320,0.03024186,0,51.1547,26,142.81458,25.253122,2294,53733,198
2169651782278473728,0.02227761,0,51.15459,26,125.56764,21.092562,1927,53321,155
808409089385195520,0.07001337,0,51.1487,26,333.13177,-9.0103833,718,52206,47
1928729551668537344,0.02912103,0,51.1477,26,221.93129,9.5381694,1713,53827,229
466251785405753344,0.02269321,0,51.1466,26,51.369599,0.27854079,414,51869,470
3247252637430605824,0.01989869,0,51.14046,26,245.9133,50.96959,2884,54526,572
4516059387677089792,0.0520017,0.0520017,51.13881,v5_10_0,230.16941,1.8467553,4011,55635,272
7684356037336342528,0.06693827,0.06693827,51.13206,v5_10_0,204.0838,65.667107,6825,56717,324
3229146153564006400,-0.0001058729,0,51.12574,26,156.12984,17.55673,2868,54451,237
2823793315256756224,0.01104137,0,51.12431,26,176.11804,16.558113,2508,53875,132
668822787003017216,0.04315885,0,51.12378,26,236.8249,2.9568308,594,52045,139
606978830883645440,0.04276334,0,51.11753,26,225.3237,1.8846079,539,52017,432
621621026811308032,0.05744962,0,51.10451,26,135.49559,51.528346,552,51992,452
6036075394876022784,0.03562928,0.03562928,51.1018,v5_10_0,165.34287,9.3072315,5361,55973,458
3105355439135549440,0.0573196,0,51.10109,26,212.77237,19.255061,2758,54523,449
5610403314174763008,0.03240788,0.03240788,51.09971,v5_10_0,256.23881,38.019651,4983,55836,160
2352178412040251392,0.03237936,0,51.09095,26,183.62432,34.551387,2089,53498,631
5386312396405972992,0.07504829,0.07504829,51.0861,v5_10_0,210.6582,3.7088089,4784,55677,26
966108745467717632,0.02721837,0,51.08534,26,116.53046,26.505118,858,52316,315
2837374219900184576,0.07223471,0,51.08238,26,237.34344,11.850792,2520,54584,387
2917335920703203328,0.04168707,0,51.08036,26,156.80933,18.082926,2591,54140,470
4606131652803928064,0.060785,0.060785,51.07985,v5_10_0,327.04089,5.004592,4091,55498,273
585569419892123648,0.0487037,0,51.07517,26,187.58087,3.4535612,520,52288,369
1490816872793270272,0.005494541,0,51.07229,26,211.30173,55.741853,1324,53088,456
3087248401906034688,0.02270442,0,51.07083,26,207.6388,16.102025,2742,54233,112
4060064420247609344,0.05978737,0.05978737,51.06615,v5_10_0,28.205133,-1.0016869,3606,55182,252
1807175504726353920,0.02011058,0,51.06522,26,169.64421,12.711101,1605,53062,386
8581645765939535872,0.06387164,0.06387164,51.06481,v5_10_0,17.856903,17.676141,7622,56987,133
439167790876747776,0.06408318,0,51.06362,26,5.1109815,-1.0609195,390,51900,243
506724809078499328,0.0831283,0,51.06186,26,135.79644,54.064347,450,51908,254
443740934832678912,0.115258,0,51.05311,26,13.20748,0.26346606,394,51913,496
1946836034796939264,0.01739782,0,51.04289,26,241.2076,8.4810949,1729,53858,564
6155352065524604928,0.08652548,0.08652548,51.03384,v5_10_0,219.09063,7.3137029,5467,55973,208
610296331939899392,0.06221974,0,51.02952,26,116.01072,34.112552,542,51993,213
4154778001131675648,0.06434136,0.06434136,51.02771,v5_10_0,125.69319,53.387256,3690,55182,754
2821674286572398592,0.0224515,0,51.0224,26,176.06874,20.216865,2506,54179,615
852307641416837120,0.04051071,0,51.0188,26,120.7115,35.773542,757,52238,5
3105365334740199424,0.0559502,0,51.01351,26,213.06063,18.647359,2758,54523,485
1007797008158713856,0.02515859,0,51.00551,26,128.42487,41.420823,895,52581,424
3133435041980377088,0.02773579,0,50.99864,26,207.75415,21.992226,2783,54524,202
968299797314299904,0.05850308,0,50.99592,26,120.71779,29.236638,860,52319,94
552933160195745792,0.004341363,0,50.99571,26,170.05155,67.241586,491,51942,423
2034592186296723456,0.03800451,0,50.99095,26,208.79697,10.021972,1807,54175,331
2522103816397023232,0.02285102,0,50.98906,26,192.42622,26.892026,2240,53823,320
1092153736446371840,0.01365283,0,50.98584,26,184.88371,49.815753,970,52413,112
522544032623126528,0.0661956,0,50.98454,26,59.318054,-5.3715128,464,51908,460
1942305778857699328,0.03520656,0,50.9819,26,235.22248,9.7499221,1725,54266,467
2572734950402975744,0.0138145,0,50.97944,26,136.18584,18.811237,2285,53700,195
2793455044207339520,0.02540556,0,50.97944,26,162.02676,23.954038,2481,54086,354
654297968689571840,0.02070513,0,50.96766,26,167.41647,5.3502135,581,52353,546
2722511800305215488,0.04637018,0,50.96603,26,119.31623,11.046523,2418,53794,312
2410723287513458688,0.02279747,0,50.95444,26,223.05969,29.845429,2141,53764,624
5962914989819797504,0.02847918,0.02847918,50.94734,v5_10_0,134.61223,11.423531,5296,55922,542
4526387095313293312,0.03606878,0.03606878,50.94647,v5_10_0,226.04314,-1.5894423,4020,55332,980
4549926540238888960,0.01450849,0.01450849,50.94011,v5_10_0,208.01742,-2.206611,4041,55361,600
1256634087599269888,0.01239831,0,50.93584,26,311.79379,0.36328,1116,52932,472
986460431323260928,0.009604076,0,50.93443,26,164.99275,50.90297,876,52346,626
684557623634192384,0.03918991,0,50.92966,26,224.4436,59.342415,608,52081,38
466184165440645120,0.036589,0,50.92724,26,51.25646,-0.19294878,414,51869,224
1004456688427755520,0.008238027,0,50.92542,26,123.24134,36.254626,892,52378,560
2837416001342040064,0.0715363,0,50.91793,26,238.66883,11.032215,2520,54584,539
737601364451944448,0.05488811,0,50.91029,26,10.376794,-9.2352142,655,52162,498
2935385504322971648,0.02450709,0,50.90868,26,205.76618,16.705463,2607,54184,598
1833035750245951488,0.02416143,0,50.90819,26,188.82488,6.5433328,1628,53474,257
2662885558686083072,0.04122199,0,50.90809,26,154.13866,22.091106,2365,53739,481
4518425536599400448,0.04574349,0.04574349,50.90164,v5_10_0,227.25357,2.9752278,4013,55629,688
4591681044009164800,0.06147993,0.06147993,50.90136,v5_10_0,319.11962,6.3206621,4078,55358,950
5370598180432879616,0.02943786,0.02943786,50.89409,v5_10_0,167.87724,3.2997418,4770,55928,202
463952438106286080,0.03861851,0,50.88879,26,46.884603,-0.96452576,412,52250,297
593355887268096000,0.01090969,0,50.88147,26,203.12818,1.8477112,527,52342,24
5799543515672190976,0.03039885,0.03039885,50.87806,v5_10_0,127.04442,55.712472,5151,56567,120
2274376143501027328,0.02300392,0,50.87468,26,189.51893,33.458829,2020,53431,212
828801456734758912,0.0255915,0,50.87424,26,334.21833,13.425976,736,52210,506
5811911910665199616,0.05171176,0.05171176,50.87324,v5_10_0,134.9118,45.686886,5162,55893,60
4706418936043773952,0.03384272,0.03384272,50.86942,v5_10_0,253.58719,26.564467,4180,55679,572
1792605050305013760,0.02379473,0,50.8681,26,140.98833,32.964918,1592,52990,627
3105396121065777152,0.05463336,0,50.86657,26,213.88308,18.52091,2758,54523,597
2445607775623997440,0.03289253,0,50.86586,26,239.62853,19.429228,2172,54230,557
4967554600817106944,0.06625611,0.06625611,50.86306,v5_10_0,342.19792,5.2607601,4412,55912,306
443692831198963712,0.06657331,0,50.86119,26,12.108131,1.2488636,394,51913,321
1204732735000700928,0.004207654,0,50.85583,26,40.6661,-0.01629,1070,52591,72
640788542703822848,0.04633902,0,50.84711,26,144.1442,3.7412311,569,52264,551
338993756025939968,0.02996489,0,50.84061,26,208.42832,0.060869005,301,51641,356
2793373680346884096,0.02585422,0,50.82822,26,162.9664,22.238947,2481,54086,58
1793692467321661440,0.04207806,0,50.82442,26,142.51484,34.223705,1593,52991,487
402111223904102400,0.06150212,0,50.8144,26,262.0405,55.899834,357,51813,600
327683084726069248,0.04823718,0,50.81284,26,191.23909,-0.043117714,291,51928,168
2821536572741019648,0.02261372,0,50.80381,26,175.9072,19.09046,2506,54179,114
2396063499584301056,0.02988272,0,50.80352,26,214.3446,25.052825,2128,53800,540
737593118114736128,0.01632576,0,50.78469,26,9.8991221,-9.194524,655,52162,468
2445499748606568448,0.03584296,0,50.77393,26,238.78309,19.192391,2172,54230,164
986439815480240128,0.02491474,0,50.7734,26,163.62268,50.577552,876,52346,551
2045905880632813568,0.04298272,0,50.77176,26,228.60864,7.8914277,1817,53851,530
2482676428433287168,0.01562494,0,50.7712,26,241.30363,20.542396,2205,53793,244
471922241731323904,0.05017979,0,50.76561,26,12.012927,16.016093,419,51868,619
2935322282404374528,0.02315308,0,50.76429,26,204.22696,17.400034,2607,54184,368
609148990985889792,0.07960165,0,50.74694,26,114.18115,31.476512,541,51959,135
1129294968179943424,0.02909453,0,50.73765,26,166.87006,6.7142391,1003,52641,63
1808371223504119808,0.01065863,0,50.73493,26,173.54865,12.512314,1606,53055,640
609167407805655040,0.06010393,0,50.72656,26,113.8906,31.409265,541,51959,202
2838528706337597440,0.04253459,0,50.72581,26,239.81585,15.176509,2521,54538,491
3089470240682174464,0.04038201,0,50.72504,26,211.81999,15.166572,2744,54272,3
661004984132855808,0.06306924,0,50.72496,26,220.76892,5.0256588,587,52026,370
6914329552991789056,0.03651526,0.03651526,50.72247,v5_10_0,346.8678,15.366456,6141,56210,648
5960586224192167936,0.06032817,0.06032817,50.72017,v5_10_0,134.47198,7.8951106,5294,55922,262
488786276485457920,0.06718703,0,50.7148,26,117.96318,43.96573,434,51885,530
5584690408632328192,0.02905873,0.02905873,50.71288,v5_10_0,244.30007,34.882899,4960,55747,825
543878956147828736,0.04541238,0,50.71122,26,133.12126,56.112697,483,51902,252
591140095671691264,0.03017479,0,50.71005,26,198.46832,2.1325868,525,52295,155
961528730738518016,0.02344551,0,50.70651,26,207.41162,4.2382927,854,52373,37
1533633779086682112,0.04945188,0,50.70403,26,164.97313,43.369744,1362,53050,575
2520996056804648960,0.06224259,0,50.69588,26,191.78947,30.146811,2239,53726,386
2528817708334606336,0.02877064,0,50.6956,26,205.19536,25.897267,2246,53767,169
2402824122980657152,0.03108209,0,50.69371,26,218.42226,28.054128,2134,53876,559
644161295041456128,0.01323642,0,50.69033,26,150.18837,4.7343227,572,52289,533
1184534154545489920,0.01778033,0,50.68836,26,232.0696,42.944108,1052,52466,318
2572855346926217216,0.02784283,0,50.68406,26,137.40603,19.468967,2285,53700,633
2103344084247668736,0.02141706,0,50.68385,26,117.80578,50.19328,1868,53318,593
548366888422369280,0.0748056,0,50.67949,26,148.9138,62.950437,487,51943,195
5788482414922670080,0.04897085,0.04897085,50.66929,v5_10_0,318.60004,2.1524555,5141,55746,840
2821647073659611136,0.02268274,0,50.66908,26,176.0033,20.029338,2506,54179,516
1874669024554543104,0.02369138,0,50.6675,26,50.055275,41.286862,1665,52976,166
392956963056543744,0.1048808,0,50.66749,26,256.48927,63.015439,349,51699,65
4439614737227948032,0.04176126,0.04176126,50.66655,v5_10_0,234.8453,21.739254,3943,55336,696
385222723254642688,0.03234003,0,50.66624,26,237.49807,0.20195461,342,51691,600
412222336255682560,0.02703909,0,50.66422,26,262.20413,58.850903,366,52017,520
395328336118704128,0.01668516,0,50.66234,26,255.9023,62.025617,351,51780,500
1244171398260221952,0.01596201,0,50.65818,26,331.30936,-0.64829,1105,52937,189
1490828967421175808,0.006352457,0,50.65519,26,211.79728,55.001695,1324,53088,500
2509768120567097344,0.01328734,0,50.65503,26,182.9867,27.643213,2229,53823,499
2445531084687960064,0.01271675,0,50.64701,26,237.59468,18.939276,2172,54230,278
3302377479049603072,0.102933,0,50.64673,26,217.05303,9.48016,2933,54617,411
7326425690944806912,0.02197707,0.02197707,50.64553,v5_10_0,343.37267,31.645207,6507,56478,709
2729286452172056576,0.04468958,0,50.64539,26,126.6765,12.017637,2424,54448,382
6044962752379723776,0.0414443,0.0414443,50.64413,v5_10_0,171.24328,7.6273581,5369,56272,22
7991809174336937984,0.01190896,0.01190896,50.63855,v5_10_0,176.84544,60.300442,7098,56661,624
3181950990291068928,1.374813E-05,0,50.63013,26,65.55599,6.873633,2826,54389,574
840020324098533376,0.04110304,0,50.62987,26,350.99023,14.730834,746,52238,360
837685511375054848,0.01573885,0,50.6268,26,349.18614,13.483008,744,52251,58
1606768893613860864,0.02308648,0,50.62619,26,153.4605,38.764896,1427,52996,399
323230613983225856,0.04077477,0,50.62141,26,182.09802,0.11026014,287,52023,354
6513477301308465152,0.02519405,0.02519405,50.61481,v5_10_0,146.37883,21.897262,5785,56269,532
1184587205981530112,0.01867582,0,50.61075,26,234.01164,43.503461,1052,52466,511
3247247139872466944,0.05646017,0,50.60973,26,245.57422,50.371979,2884,54526,552
577752436958062592,0.01861182,0,50.60827,26,174.72888,3.5808728,513,51989,603
660934890266585088,0.02595773,0,50.60632,26,221.89949,3.7881759,587,52026,115
1938830765412345856,0.04360098,0,50.60138,26,233.04088,9.7036501,1722,53852,113
2793418485143726080,0.02538013,0,50.59798,26,162.30058,22.015976,2481,54068,221
5208416362330824704,0.02982458,0.02982458,50.59187,v5_10_0,167.55106,36.964758,4626,55647,12
2522145597838878720,0.02213149,0,50.58698,26,194.12423,27.940005,2240,53823,472
551828975425447936,0.03332921,0,50.57965,26,165.86167,66.66972,490,51929,502
2821527226892183552,0.02092751,0,50.57923,26,176.20895,19.532849,2506,54179,80
2027798578507835392,0.02267534,0,50.57918,26,203.25719,7.1200572,1801,54156,192
1013333050144090112,0.03018908,0,50.57915,26,140.62288,47.262443,900,52637,84
2504092166532392960,0.02258704,0,50.56897,26,177.7297,30.850691,2224,53815,330
308664556970862592,0.07125236,0,50.55359,26,160.59467,1.1263466,274,51913,611
4594884471254130688,0.04869497,0.04869497,50.55232,v5_10_0,320.40833,5.2767189,4081,55365,316
2034522642186266624,0.01809297,0,50.54908,26,210.80331,8.8955982,1807,54175,78
5049704610811322368,0.06149739,0.06149739,50.5429,v5_10_0,117.69326,19.656481,4485,55836,158
683536182147049472,0.03681741,0,50.53728,26,217.05423,61.187713,607,52368,418
3742566140065456128,0.0001214796,0,50.53712,104,151.449,54.227682,3324,54943,272
2486133569328539648,0.01536215,0,50.52814,26,246.76239,16.382231,2208,53880,533
6011226706110554112,0.1099807,0.1099807,50.52288,v5_10_0,155.79569,7.657044,5339,55922,171
492042479902681088,0.0315865,0,50.52265,26,120.38461,42.002325,437,51869,88
987484351644067840,0.02355719,0,50.52237,26,164.99813,50.056632,877,52353,255
840028570435741696,0.0429548,0,50.5218,26,351.36565,14.78519,746,52238,390
3131278620471879680,0.04369287,0,50.52128,26,231.6962,16.557763,2781,54266,549
1874754236705695744,0.01755573,0,50.5151,26,49.36348,41.916609,1665,52976,476
2522125531751671808,0.01708378,0,50.51033,26,193.40781,27.7843,2240,53823,399
4594910309777383424,0.06299641,0.06299641,50.50991,v5_10_0,319.78413,4.5760215,4081,55365,410
3161659780343293952,0.03570833,0,50.50791,26,255.44858,28.430892,2808,54524,483
5302121692276957184,0.04321844,0.04321844,50.50479,v5_10_0,208.2559,41.344351,4709,55720,942
2034640839686252544,0.0223722,0,50.50101,26,210.46978,9.6303732,1807,54175,508
4215576046798348288,0.02077414,0.02077414,50.49774,v5_10_0,38.042897,1.2474646,3744,55209,752
887349903305500672,0.03510126,0,50.49159,26,213.647,60.043377,788,52338,512
7845294023598120960,0.04530762,0.04530762,50.48391,v5_10_0,188.72793,58.912601,6968,56443,85
463897737537021952,0.02697462,0,50.47924,26,48.053594,-1.0618481,412,52258,98
2027897809432242176,0.05376557,0,50.47764,26,204.49646,7.5283014,1801,54156,553
1013456470324307968,0.02738297,0,50.47566,26,141.47345,49.3371,900,52637,533
7111191616967122944,0.05339292,0.05339292,50.46387,v5_10_0,245.27058,50.222791,6316,56483,28
654163003687593984,0.02910884,0,50.45491,26,167.60741,3.9865792,581,52356,55
3131206327582353408,0.02278392,0,50.45139,26,230.30591,15.313808,2781,54266,286
1702416247263619072,0.02266349,0,50.4488,26,43.528431,-1.268487,1512,53742,202
417730340778436608,0.02670212,0,50.44791,26,328.84473,-0.014901528,371,52078,78
551792141785917440,0.0333323,0,50.44654,26,163.69099,67.238803,490,51929,368
5677005681607024640,0.06571965,0.06571965,50.44555,v5_10_0,335.80101,14.760976,5042,55856,794
2112223209624463360,0.09040894,0,50.43699,26,135.2921,62.622133,1876,54464,127
464011256626440192,0.0375762,0,50.43412,26,48.010375,-0.078480347,412,51931,511
7477236903239983104,0.06852906,0.06852906,50.43136,v5_10_0,180.37934,45.62515,6641,56383,493
1110265991994042368,0.02692675,0,50.4282,26,318.50227,0.53510725,986,52443,468
7636045418191626240,0.003452595,0.003452595,50.42413,v5_10_0,40.67609,-0.017655,6782,56576,699
4106236212016029696,0.06967433,0.06967433,50.41839,v5_10_0,36.94075,-1.153929,3647,55181,288
2831741964808906752,0.02221306,0,50.4166,26,178.17757,20.631311,2515,54180,377
2283424580934592512,0.02374233,0,50.41631,26,206.39579,35.611128,2028,53818,362
2522089522745862144,0.02550545,0,50.41275,26,192.58301,27.324005,2240,53823,268
2519794573509683200,0.02363844,0,50.41097,26,192.55609,26.776092,2238,54205,111
1880257025275881472,0.006679107,0,50.401,26,210.70845,49.172689,1670,53438,15
4142403822847762432,0.04070371,0.04070371,50.40008,v5_10_0,119.45002,52.623748,3679,55209,793
1479571342104750080,0.04686668,0,50.39843,26,182.49494,58.060229,1314,53050,505
876037028150536192,0.0328652,0,50.39544,26,179.2363,62.171954,778,52337,316
2808087896181991424,0.002144553,0,50.39428,26,169.19414,18.017161,2494,54174,340
1997399824118343680,0.02296783,0,50.39051,26,201.04176,13.976546,1774,53759,194
592336914363738112,0.01974647,0,50.39001,26,199.90353,3.0326026,526,52312,413
2501900289833986048,0.02098018,0,50.38573,26,177.01398,30.359329,2222,53799,548
839993111185745920,0.04054656,0,50.38514,26,351.20401,13.996535,746,52238,261
587828636980111360,0.00302509,0,50.38266,26,190.70706,2.6876632,522,52024,396
2989385269142120448,0.01451742,0,50.38241,26,179.75423,25.22281,2655,54184,440
637364113302906880,0.02390507,0,50.38159,26,135.58828,3.6157223,566,52238,381
1432249185255581696,0.05120054,0,50.38002,26,135.68206,34.084561,1272,52989,380
3118829129282119680,0.05456431,0,50.37315,26,208.2338,20.361781,2770,54510,314
3663851551971188736,-0.0002366838,0,50.37238,104,190.13127,14.794021,3254,54889,630
1105762117874640896,0.01222176,0,50.37131,26,311.78018,0.43018201,982,52466,467
744238016653977600,0.02332265,0,50.36133,26,21.760036,-10.265265,661,52163,66
615892025081882624,0.05731104,0,50.35691,26,124.83287,42.544084,547,52207,90
4206424811604254720,0.04526,0.04526,50.35366,v5_10_0,17.218685,-0.65537171,3736,55214,228
2522061760077260800,0.02349821,0,50.34979,26,194.12139,26.957009,2240,53823,167
2166402725569390592,0.01561701,0,50.34547,26,124.14117,21.409876,1924,53330,623
2723577782616483840,0.01656087,0,50.34498,26,120.98491,8.6995924,2419,54139,94
2857640962727897088,-0.0001201011,0,50.34455,26,320.77142,74.07318,2538,54271,389
465128910162520064,0.02417814,0,50.34192,26,49.945911,0.58457469,413,51929,481
3145899930644670464,0.01487885,0,50.34019,26,231.51199,18.073639,2794,54537,493
4060199110422011904,0.05852168,0.05852168,50.33564,v5_10_0,28.290373,1.0334282,3606,55182,742
5368523402259701760,0.07307774,0.07307774,50.33507,v5_10_0,173.09994,5.1263621,4768,55944,846
564176496139200512,0.02335178,0,50.3348,26,150.52933,3.0576861,501,52235,366
1008933353610569728,0.05427433,0,50.33308,26,131.20739,43.450498,896,52592,462
3118835451473979392,0.02907522,0,50.32352,26,208.40126,21.569065,2770,54510,337
1479484205808248832,0.06173231,0,50.31985,26,181.77877,56.9231,1314,53050,188
1676628563823978496,0.6460776,0,50.31972,26,0.850468,0.046623,1489,52991,595
682414130480572416,0.06849016,0,50.30962,26,213.96733,62.792115,606,52365,432
5386482270952464384,0.004227656,0.004227656,50.30833,v5_10_0,209.04993,5.0148641,4784,55677,644
5376212557991223296,0.05205693,0.05205693,50.30624,v5_10_0,229.86523,4.096053,4775,55708,147
2074067940960921600,0.02906903,0,50.30591,26,221.59061,32.780222,1842,53501,583
552908146306213888,0.07063182,0,50.30542,26,168.2779,67.467822,491,51942,332
2821634154397984768,0.02007798,0,50.30327,26,175.7461,20.086876,2506,54179,469
1479536157732661248,0.03471528,0,50.29336,26,181.21996,58.219036,1314,53050,377
2813697604540459008,0.004109102,0,50.29285,26,171.62415,16.86343,2499,54176,268
544964449086236672,0.01091979,0,50.29052,26,138.81024,58.200034,484,51907,105
